region,species,year,abundance.all,abundance.hatch,abundance.nat
wa.or,sockeye,1977,0.856294,0,0.856294
wa.or,sockeye,1978,0.411608,0,0.411608
wa.or,sockeye,1979,0.3523,0,0.3523
wa.or,sockeye,1980,0.693896,0,0.693896
wa.or,sockeye,1981,0.29313448,0.00944848,0.283686
wa.or,sockeye,1982,0.48602337,0.01935937,0.466664
wa.or,sockeye,1983,0.437924632,0.022574632,0.41535
wa.or,sockeye,1984,0.760786,0.021415,0.739371
wa.or,sockeye,1985,0.62880969,0.00987569,0.618934
wa.or,sockeye,1986,0.395414966,0.032492966,0.362922
wa.or,sockeye,1987,0.54842625,0.01259025,0.535836
wa.or,sockeye,1988,0.86554595,0.00640195,0.859144
wa.or,sockeye,1989,0.2765513,0.0065083,0.270043
wa.or,sockeye,1990,0.2553561,0.0051201,0.250236
wa.or,sockeye,1991,0.263702208,0.005519208,0.258183
wa.or,sockeye,1992,0.364174412,0.006608412,0.357566
wa.or,sockeye,1993,0.37085779,0.00588779,0.36497
wa.or,sockeye,1994,0.217092836,0.008852836,0.20824
wa.or,sockeye,1995,0.101679294,0.016383294,0.085296
wa.or,sockeye,1996,0.58950222,0.00773622,0.581766
wa.or,sockeye,1997,0.22049286,0.04622408,0.17426878
wa.or,sockeye,1998,0.145432586,0.037622926,0.10780966
wa.or,sockeye,1999,0.08784668,0.02233864,0.06550804
wa.or,sockeye,2000,0.57565416,0.1565672,0.41908696
wa.or,sockeye,2001,0.423285308,0.095784708,0.3275006
wa.or,sockeye,2002,0.521719301,0.129691072,0.392028229
wa.or,sockeye,2003,0.364361909,0.0791128,0.285249109
wa.or,sockeye,2004,0.570838696,0.136803632,0.434035064
wa.or,sockeye,2005,0.200696852,0.02890122,0.171795633
wa.or,sockeye,2006,0.515274172,0.14788681,0.367387362
wa.or,sockeye,2007,0.128347422,0.02296063,0.105386792
wa.or,sockeye,2008,0.289613822,0.0462089,0.243404922
wa.or,sockeye,2009,0.2481335,0.037688387,0.210445113
wa.or,sockeye,2010,0.599142352,0.109241668,0.489900684
wa.or,sockeye,2011,0.295808174,0.053215415,0.242592759
wa.or,sockeye,2012,0.731461322,0.15113923,0.580322092
wa.or,sockeye,2013,0.414648322,0.08207988,0.332568442
wa.or,sockeye,2014,0.759150322,0.12284377,0.636306552
wa.or,sockeye,2015,0.623987322,0.10741481,0.516572512
